dataset is peak
X shape:torch.Size([1420, 208]), y shape:torch.Size([1420])
epoch[0] train_loss: 4.625440 	val_loss: 4.435136
epoch[52] train_loss: 0.283125 	val_loss: 0.274363
epoch[53] train_loss: 0.281524 	val_loss: 0.259079
epoch[54] train_loss: 0.268409 	val_loss: 0.263288
epoch[55] train_loss: 0.268061 	val_loss: 0.266578
epoch[56] train_loss: 0.271387 	val_loss: 0.259274
epoch[57] train_loss: 0.264586 	val_loss: 0.266472
epoch[58] train_loss: 0.269742 	val_loss: 0.255896
epoch[59] train_loss: 0.261602 	val_loss: 0.248761
epoch[60] train_loss: 0.265703 	val_loss: 0.259962
epoch[61] train_loss: 0.258311 	val_loss: 0.249512
epoch[62] train_loss: 0.253325 	val_loss: 0.256687
epoch[63] train_loss: 0.253430 	val_loss: 0.248475
epoch[64] train_loss: 0.247429 	val_loss: 0.244828
epoch[65] train_loss: 0.250397 	val_loss: 0.239638
epoch[66] train_loss: 0.247390 	val_loss: 0.242531
epoch[67] train_loss: 0.250320 	val_loss: 0.235742
epoch[68] train_loss: 0.242539 	val_loss: 0.236633
epoch[69] train_loss: 0.246651 	val_loss: 0.234471
epoch[70] train_loss: 0.243417 	val_loss: 0.230210
epoch[71] train_loss: 0.239968 	val_loss: 0.245193
epoch[72] train_loss: 0.244412 	val_loss: 0.237072
epoch[73] train_loss: 0.246055 	val_loss: 0.239685
epoch[74] train_loss: 0.244655 	val_loss: 0.241994
epoch[75] train_loss: 0.242109 	val_loss: 0.235222
epoch[76] train_loss: 0.243379 	val_loss: 0.222520
epoch[77] train_loss: 0.234829 	val_loss: 0.225553
epoch[78] train_loss: 0.232942 	val_loss: 0.234643
epoch[79] train_loss: 0.236486 	val_loss: 0.229745
epoch[80] train_loss: 0.234378 	val_loss: 0.228148
epoch[81] train_loss: 0.231538 	val_loss: 0.229956
epoch[82] train_loss: 0.236217 	val_loss: 0.222195
epoch[83] train_loss: 0.242479 	val_loss: 0.226478
epoch[84] train_loss: 0.233808 	val_loss: 0.241010
epoch[85] train_loss: 0.239074 	val_loss: 0.235630
epoch[86] train_loss: 0.231124 	val_loss: 0.224214
epoch[87] train_loss: 0.237137 	val_loss: 0.223586
epoch[88] train_loss: 0.229230 	val_loss: 0.229968
epoch[89] train_loss: 0.242413 	val_loss: 0.240788
epoch[90] train_loss: 0.241394 	val_loss: 0.241165
epoch[91] train_loss: 0.235574 	val_loss: 0.213155
epoch[92] train_loss: 0.228047 	val_loss: 0.213749
epoch[93] train_loss: 0.229063 	val_loss: 0.211519
epoch[94] train_loss: 0.226251 	val_loss: 0.224779
epoch[95] train_loss: 0.226361 	val_loss: 0.214156
epoch[96] train_loss: 0.230902 	val_loss: 0.219311
epoch[97] train_loss: 0.228255 	val_loss: 0.217675
epoch[98] train_loss: 0.227761 	val_loss: 0.224779
epoch[99] train_loss: 0.229092 	val_loss: 0.222033
epoch[100] train_loss: 0.244109 	val_loss: 0.219611
epoch[101] train_loss: 0.227783 	val_loss: 0.232980
epoch[102] train_loss: 0.233143 	val_loss: 0.220065
epoch[103] train_loss: 0.229720 	val_loss: 0.229754
epoch[104] train_loss: 0.229974 	val_loss: 0.203366
epoch[105] train_loss: 0.225067 	val_loss: 0.206572
epoch[106] train_loss: 0.226467 	val_loss: 0.203303
epoch[107] train_loss: 0.226879 	val_loss: 0.200553
epoch[108] train_loss: 0.227465 	val_loss: 0.207339
epoch[109] train_loss: 0.226883 	val_loss: 0.219446
epoch[110] train_loss: 0.223861 	val_loss: 0.215662
epoch[111] train_loss: 0.223088 	val_loss: 0.220460
epoch[112] train_loss: 0.227837 	val_loss: 0.218727
epoch[113] train_loss: 0.218932 	val_loss: 0.210429
epoch[114] train_loss: 0.217720 	val_loss: 0.211279
epoch[115] train_loss: 0.216209 	val_loss: 0.202652
epoch[116] train_loss: 0.217313 	val_loss: 0.207516
epoch[117] train_loss: 0.240133 	val_loss: 0.222683
epoch[118] train_loss: 0.223519 	val_loss: 0.207378
epoch[119] train_loss: 0.219024 	val_loss: 0.209601
epoch[120] train_loss: 0.220634 	val_loss: 0.215819
epoch[121] train_loss: 0.224161 	val_loss: 0.217066
epoch[122] train_loss: 0.221587 	val_loss: 0.210877
epoch[123] train_loss: 0.218312 	val_loss: 0.203826
epoch[124] train_loss: 0.213354 	val_loss: 0.200351
epoch[125] train_loss: 0.212756 	val_loss: 0.200361
epoch[126] train_loss: 0.214255 	val_loss: 0.205016
epoch[127] train_loss: 0.213407 	val_loss: 0.210389
epoch[128] train_loss: 0.213039 	val_loss: 0.212410
epoch[129] train_loss: 0.215255 	val_loss: 0.205905
epoch[130] train_loss: 0.220525 	val_loss: 0.220768
epoch[131] train_loss: 0.214073 	val_loss: 0.200371
epoch[132] train_loss: 0.212964 	val_loss: 0.210863
epoch[133] train_loss: 0.214956 	val_loss: 0.209648
epoch[134] train_loss: 0.215904 	val_loss: 0.203983
epoch[135] train_loss: 0.211196 	val_loss: 0.197020
epoch[136] train_loss: 0.213428 	val_loss: 0.226161
epoch[137] train_loss: 0.221719 	val_loss: 0.200881
epoch[138] train_loss: 0.209047 	val_loss: 0.203808
epoch[139] train_loss: 0.209688 	val_loss: 0.207065
epoch[140] train_loss: 0.209995 	val_loss: 0.202851
epoch[141] train_loss: 0.209714 	val_loss: 0.201553
epoch[142] train_loss: 0.208471 	val_loss: 0.197570
epoch[143] train_loss: 0.216726 	val_loss: 0.198052
epoch[144] train_loss: 0.208725 	val_loss: 0.201311
epoch[145] train_loss: 0.211731 	val_loss: 0.223652
epoch[146] train_loss: 0.219902 	val_loss: 0.203755
epoch[147] train_loss: 0.216478 	val_loss: 0.211732
epoch[148] train_loss: 0.212659 	val_loss: 0.209548
epoch[149] train_loss: 0.211898 	val_loss: 0.214680
epoch[150] train_loss: 0.220776 	val_loss: 0.216539
epoch[151] train_loss: 0.211111 	val_loss: 0.205744
epoch[152] train_loss: 0.210814 	val_loss: 0.204146
epoch[153] train_loss: 0.222348 	val_loss: 0.216388
epoch[154] train_loss: 0.217345 	val_loss: 0.203409
epoch[155] train_loss: 0.214850 	val_loss: 0.203736
epoch[156] train_loss: 0.212937 	val_loss: 0.203794
epoch[157] train_loss: 0.206988 	val_loss: 0.211689
epoch[158] train_loss: 0.214748 	val_loss: 0.205852
epoch[159] train_loss: 0.215163 	val_loss: 0.222965
epoch[160] train_loss: 0.219174 	val_loss: 0.207538
epoch[161] train_loss: 0.210878 	val_loss: 0.200785
epoch[162] train_loss: 0.211647 	val_loss: 0.214043
epoch[163] train_loss: 0.219123 	val_loss: 0.204223
epoch[164] train_loss: 0.214291 	val_loss: 0.194999
epoch[165] train_loss: 0.208460 	val_loss: 0.204951
epoch[166] train_loss: 0.214174 	val_loss: 0.204486
epoch[167] train_loss: 0.213019 	val_loss: 0.205088
epoch[168] train_loss: 0.210028 	val_loss: 0.205234
epoch[169] train_loss: 0.214766 	val_loss: 0.220485
epoch[170] train_loss: 0.216832 	val_loss: 0.202733
epoch[171] train_loss: 0.207744 	val_loss: 0.198023
epoch[172] train_loss: 0.211342 	val_loss: 0.210634
epoch[173] train_loss: 0.222502 	val_loss: 0.213827
epoch[174] train_loss: 0.218412 	val_loss: 0.206789
epoch[175] train_loss: 0.212165 	val_loss: 0.205752
epoch[176] train_loss: 0.209601 	val_loss: 0.200644
epoch[177] train_loss: 0.209935 	val_loss: 0.200296
epoch[178] train_loss: 0.208847 	val_loss: 0.200954
epoch[179] train_loss: 0.217585 	val_loss: 0.219089
epoch[180] train_loss: 0.212557 	val_loss: 0.198329
epoch[181] train_loss: 0.214900 	val_loss: 0.226388
epoch[182] train_loss: 0.214310 	val_loss: 0.207451
epoch[183] train_loss: 0.213589 	val_loss: 0.215871
epoch[184] train_loss: 0.220586 	val_loss: 0.209162
epoch[185] train_loss: 0.213905 	val_loss: 0.212295
epoch[186] train_loss: 0.230834 	val_loss: 0.204620
epoch[187] train_loss: 0.216568 	val_loss: 0.215278
epoch[188] train_loss: 0.211270 	val_loss: 0.198499
epoch[189] train_loss: 0.211778 	val_loss: 0.204635
epoch[190] train_loss: 0.210107 	val_loss: 0.202092
epoch[191] train_loss: 0.211808 	val_loss: 0.207158
epoch[192] train_loss: 0.210431 	val_loss: 0.217502
epoch[193] train_loss: 0.212519 	val_loss: 0.201741
epoch[194] train_loss: 0.213300 	val_loss: 0.214501
epoch[195] train_loss: 0.207313 	val_loss: 0.198825
epoch[196] train_loss: 0.210932 	val_loss: 0.208732
epoch[197] train_loss: 0.216595 	val_loss: 0.209145
epoch[198] train_loss: 0.216497 	val_loss: 0.203925
epoch[199] train_loss: 0.209538 	val_loss: 0.207132
epoch[200] train_loss: 0.217202 	val_loss: 0.205380
epoch[201] train_loss: 0.221459 	val_loss: 0.206942
epoch[202] train_loss: 0.220004 	val_loss: 0.229568
epoch[203] train_loss: 0.212349 	val_loss: 0.200913
epoch[204] train_loss: 0.208229 	val_loss: 0.196853
epoch[205] train_loss: 0.215718 	val_loss: 0.190186
epoch[206] train_loss: 0.207491 	val_loss: 0.198866
epoch[207] train_loss: 0.207840 	val_loss: 0.201420
epoch[208] train_loss: 0.206172 	val_loss: 0.196496
epoch[209] train_loss: 0.211320 	val_loss: 0.199925
epoch[210] train_loss: 0.205132 	val_loss: 0.187931
epoch[211] train_loss: 0.211045 	val_loss: 0.201169
epoch[212] train_loss: 0.208926 	val_loss: 0.196768
epoch[213] train_loss: 0.213052 	val_loss: 0.203289
epoch[214] train_loss: 0.215794 	val_loss: 0.207293
epoch[215] train_loss: 0.218123 	val_loss: 0.196864
epoch[216] train_loss: 0.219663 	val_loss: 0.204652
epoch[217] train_loss: 0.214317 	val_loss: 0.201055
epoch[218] train_loss: 0.213946 	val_loss: 0.206959
epoch[219] train_loss: 0.231051 	val_loss: 0.206011
epoch[220] train_loss: 0.210013 	val_loss: 0.192807
epoch[221] train_loss: 0.212244 	val_loss: 0.197518
epoch[222] train_loss: 0.211236 	val_loss: 0.191788
epoch[223] train_loss: 0.210900 	val_loss: 0.194892
epoch[224] train_loss: 0.209785 	val_loss: 0.199832
epoch[225] train_loss: 0.211389 	val_loss: 0.193461
epoch[226] train_loss: 0.214841 	val_loss: 0.201917
epoch[227] train_loss: 0.210695 	val_loss: 0.197687
epoch[228] train_loss: 0.212999 	val_loss: 0.192883
epoch[229] train_loss: 0.215191 	val_loss: 0.193722
epoch[230] train_loss: 0.215226 	val_loss: 0.195935
epoch[231] train_loss: 0.223161 	val_loss: 0.218616
epoch[232] train_loss: 0.286278 	val_loss: 0.233115
epoch[233] train_loss: 0.233077 	val_loss: 0.200877
epoch[234] train_loss: 0.226610 	val_loss: 0.193979
epoch[235] train_loss: 0.217881 	val_loss: 0.208619
epoch[236] train_loss: 0.223688 	val_loss: 0.202398
epoch[237] train_loss: 0.222057 	val_loss: 0.198799
epoch[238] train_loss: 0.235861 	val_loss: 0.248820
epoch[239] train_loss: 0.228475 	val_loss: 0.204271
epoch[240] train_loss: 0.219235 	val_loss: 0.202649
epoch[241] train_loss: 0.213076 	val_loss: 0.191830
epoch[242] train_loss: 0.214494 	val_loss: 0.194993
epoch[243] train_loss: 0.211002 	val_loss: 0.196480
epoch[244] train_loss: 0.216274 	val_loss: 0.197074
epoch[245] train_loss: 0.215534 	val_loss: 0.205254
epoch[246] train_loss: 0.214942 	val_loss: 0.192154
epoch[247] train_loss: 0.220739 	val_loss: 0.194340
epoch[248] train_loss: 0.209986 	val_loss: 0.190177
epoch[249] train_loss: 0.210151 	val_loss: 0.192934
epoch[250] train_loss: 0.209334 	val_loss: 0.195468
epoch[251] train_loss: 0.209382 	val_loss: 0.191110
epoch[252] train_loss: 0.208804 	val_loss: 0.204333
epoch[253] train_loss: 0.219077 	val_loss: 0.198655
epoch[254] train_loss: 0.217711 	val_loss: 0.214172
epoch[255] train_loss: 0.215978 	val_loss: 0.211081
epoch[256] train_loss: 0.220864 	val_loss: 0.184843
epoch[257] train_loss: 0.210543 	val_loss: 0.192155
epoch[258] train_loss: 0.209771 	val_loss: 0.205521
epoch[259] train_loss: 0.213521 	val_loss: 0.193655
epoch[260] train_loss: 0.215162 	val_loss: 0.201603
epoch[261] train_loss: 0.226749 	val_loss: 0.203538
epoch[262] train_loss: 0.213120 	val_loss: 0.196103
epoch[263] train_loss: 0.217573 	val_loss: 0.201854
epoch[264] train_loss: 0.210100 	val_loss: 0.197989
epoch[265] train_loss: 0.205845 	val_loss: 0.201189
epoch[266] train_loss: 0.216059 	val_loss: 0.200216
epoch[267] train_loss: 0.217401 	val_loss: 0.191895
epoch[268] train_loss: 0.209133 	val_loss: 0.196159
epoch[269] train_loss: 0.213163 	val_loss: 0.185290
epoch[270] train_loss: 0.210530 	val_loss: 0.192345
epoch[271] train_loss: 0.210861 	val_loss: 0.197143
epoch[272] train_loss: 0.218794 	val_loss: 0.194092
epoch[273] train_loss: 0.212242 	val_loss: 0.191274
epoch[274] train_loss: 0.207957 	val_loss: 0.202270
epoch[275] train_loss: 0.211360 	val_loss: 0.195222
epoch[276] train_loss: 0.218974 	val_loss: 0.212886
epoch[277] train_loss: 0.261013 	val_loss: 0.209468
epoch[278] train_loss: 0.227371 	val_loss: 0.201453
epoch[279] train_loss: 0.214259 	val_loss: 0.196247
epoch[280] train_loss: 0.215945 	val_loss: 0.202413
epoch[281] train_loss: 0.215883 	val_loss: 0.215989
epoch[282] train_loss: 0.220315 	val_loss: 0.203078
epoch[283] train_loss: 0.217323 	val_loss: 0.195827
epoch[284] train_loss: 0.215621 	val_loss: 0.199241
epoch[285] train_loss: 0.226981 	val_loss: 0.236379
epoch[286] train_loss: 0.229868 	val_loss: 0.213664
epoch[287] train_loss: 0.229028 	val_loss: 0.228029
epoch[288] train_loss: 0.228496 	val_loss: 0.212532
epoch[289] train_loss: 0.220231 	val_loss: 0.196811
epoch[290] train_loss: 0.213732 	val_loss: 0.203893
epoch[291] train_loss: 0.215673 	val_loss: 0.190424
epoch[292] train_loss: 0.217919 	val_loss: 0.191011
epoch[293] train_loss: 0.213794 	val_loss: 0.192892
epoch[294] train_loss: 0.223554 	val_loss: 0.212702
epoch[295] train_loss: 0.225156 	val_loss: 0.207946
epoch[296] train_loss: 0.222083 	val_loss: 0.207692
epoch[297] train_loss: 0.222856 	val_loss: 0.203471
epoch[298] train_loss: 0.213067 	val_loss: 0.195160
epoch[299] train_loss: 0.209824 	val_loss: 0.195113
epoch[300] train_loss: 0.209314 	val_loss: 0.193755
try to save in testdir
256 save ... ./saved_models/peak/1/
train: 0.2209	
val: 0.1848	
save done!
