epoch[0] train_loss: 0.046704 	val_loss: 0.036094
epoch[67] train_loss: 0.010075 	val_loss: 0.008265
epoch[68] train_loss: 0.010066 	val_loss: 0.008088
epoch[69] train_loss: 0.010024 	val_loss: 0.008307
epoch[70] train_loss: 0.009956 	val_loss: 0.008203
epoch[71] train_loss: 0.009910 	val_loss: 0.008661
epoch[72] train_loss: 0.010082 	val_loss: 0.008108
epoch[73] train_loss: 0.010107 	val_loss: 0.008796
epoch[74] train_loss: 0.010408 	val_loss: 0.008524
epoch[75] train_loss: 0.010164 	val_loss: 0.008227
epoch[76] train_loss: 0.010012 	val_loss: 0.008055
epoch[77] train_loss: 0.009971 	val_loss: 0.008058
epoch[78] train_loss: 0.009993 	val_loss: 0.008192
epoch[79] train_loss: 0.009689 	val_loss: 0.007824
epoch[80] train_loss: 0.009562 	val_loss: 0.007953
epoch[81] train_loss: 0.009479 	val_loss: 0.007904
epoch[82] train_loss: 0.009524 	val_loss: 0.007722
epoch[83] train_loss: 0.009319 	val_loss: 0.007412
epoch[84] train_loss: 0.009240 	val_loss: 0.007726
epoch[85] train_loss: 0.009331 	val_loss: 0.007249
epoch[86] train_loss: 0.009164 	val_loss: 0.007123
epoch[87] train_loss: 0.009130 	val_loss: 0.007357
epoch[88] train_loss: 0.009252 	val_loss: 0.007456
epoch[89] train_loss: 0.009204 	val_loss: 0.007200
epoch[90] train_loss: 0.008917 	val_loss: 0.007306
epoch[91] train_loss: 0.008938 	val_loss: 0.007054
epoch[92] train_loss: 0.009166 	val_loss: 0.007632
epoch[93] train_loss: 0.009088 	val_loss: 0.007199
epoch[94] train_loss: 0.008925 	val_loss: 0.007358
epoch[95] train_loss: 0.009031 	val_loss: 0.007338
epoch[96] train_loss: 0.008723 	val_loss: 0.007401
epoch[97] train_loss: 0.008640 	val_loss: 0.007160
epoch[98] train_loss: 0.008430 	val_loss: 0.007477
epoch[99] train_loss: 0.008606 	val_loss: 0.007429
epoch[100] train_loss: 0.008416 	val_loss: 0.007437
epoch[101] train_loss: 0.008457 	val_loss: 0.007299
epoch[102] train_loss: 0.008364 	val_loss: 0.007172
epoch[103] train_loss: 0.008414 	val_loss: 0.007340
epoch[104] train_loss: 0.008210 	val_loss: 0.007061
epoch[105] train_loss: 0.008081 	val_loss: 0.006798
epoch[106] train_loss: 0.007941 	val_loss: 0.006938
epoch[107] train_loss: 0.007867 	val_loss: 0.007041
epoch[108] train_loss: 0.007932 	val_loss: 0.006867
epoch[109] train_loss: 0.007809 	val_loss: 0.006581
epoch[110] train_loss: 0.007800 	val_loss: 0.006820
epoch[111] train_loss: 0.007803 	val_loss: 0.006651
epoch[112] train_loss: 0.007719 	val_loss: 0.006704
epoch[113] train_loss: 0.007730 	val_loss: 0.006736
epoch[114] train_loss: 0.007739 	val_loss: 0.006714
epoch[115] train_loss: 0.007785 	val_loss: 0.006755
epoch[116] train_loss: 0.007641 	val_loss: 0.006766
epoch[117] train_loss: 0.007620 	val_loss: 0.006681
epoch[118] train_loss: 0.007682 	val_loss: 0.006910
epoch[119] train_loss: 0.007758 	val_loss: 0.006566
epoch[120] train_loss: 0.007832 	val_loss: 0.006650
epoch[121] train_loss: 0.007725 	val_loss: 0.006705
epoch[122] train_loss: 0.007721 	val_loss: 0.006564
epoch[123] train_loss: 0.007676 	val_loss: 0.006964
epoch[124] train_loss: 0.007589 	val_loss: 0.006788
epoch[125] train_loss: 0.007714 	val_loss: 0.006708
epoch[126] train_loss: 0.007657 	val_loss: 0.006832
epoch[127] train_loss: 0.007748 	val_loss: 0.006655
epoch[128] train_loss: 0.007662 	val_loss: 0.006805
epoch[129] train_loss: 0.007588 	val_loss: 0.006687
epoch[130] train_loss: 0.007566 	val_loss: 0.006690
epoch[131] train_loss: 0.007646 	val_loss: 0.006599
epoch[132] train_loss: 0.007731 	val_loss: 0.006572
epoch[133] train_loss: 0.007679 	val_loss: 0.006911
epoch[134] train_loss: 0.007621 	val_loss: 0.006825
epoch[135] train_loss: 0.007768 	val_loss: 0.006733
epoch[136] train_loss: 0.007596 	val_loss: 0.006560
epoch[137] train_loss: 0.007512 	val_loss: 0.006566
epoch[138] train_loss: 0.007507 	val_loss: 0.006571
epoch[139] train_loss: 0.007552 	val_loss: 0.006544
epoch[140] train_loss: 0.007478 	val_loss: 0.006533
epoch[141] train_loss: 0.007515 	val_loss: 0.006763
epoch[142] train_loss: 0.007593 	val_loss: 0.006879
epoch[143] train_loss: 0.007421 	val_loss: 0.006590
epoch[144] train_loss: 0.007290 	val_loss: 0.006379
epoch[145] train_loss: 0.007420 	val_loss: 0.006532
epoch[146] train_loss: 0.007339 	val_loss: 0.006182
epoch[147] train_loss: 0.007323 	val_loss: 0.006366
epoch[148] train_loss: 0.007280 	val_loss: 0.006385
epoch[149] train_loss: 0.007112 	val_loss: 0.006824
epoch[150] train_loss: 0.007192 	val_loss: 0.006276
epoch[151] train_loss: 0.007159 	val_loss: 0.006311
epoch[152] train_loss: 0.007129 	val_loss: 0.006121
epoch[153] train_loss: 0.007031 	val_loss: 0.005929
epoch[154] train_loss: 0.006779 	val_loss: 0.005908
epoch[155] train_loss: 0.006781 	val_loss: 0.005871
epoch[156] train_loss: 0.006936 	val_loss: 0.005866
epoch[157] train_loss: 0.006796 	val_loss: 0.006040
epoch[158] train_loss: 0.006675 	val_loss: 0.006203
epoch[159] train_loss: 0.006619 	val_loss: 0.006051
epoch[160] train_loss: 0.006573 	val_loss: 0.006009
epoch[161] train_loss: 0.006419 	val_loss: 0.005856
epoch[162] train_loss: 0.006389 	val_loss: 0.005886
epoch[163] train_loss: 0.006348 	val_loss: 0.005865
epoch[164] train_loss: 0.006281 	val_loss: 0.005780
epoch[165] train_loss: 0.006351 	val_loss: 0.005877
epoch[166] train_loss: 0.006207 	val_loss: 0.005769
epoch[167] train_loss: 0.006243 	val_loss: 0.005817
epoch[168] train_loss: 0.006271 	val_loss: 0.005946
epoch[169] train_loss: 0.006465 	val_loss: 0.006614
epoch[170] train_loss: 0.007017 	val_loss: 0.006063
epoch[171] train_loss: 0.006588 	val_loss: 0.006040
epoch[172] train_loss: 0.006426 	val_loss: 0.005803
epoch[173] train_loss: 0.006339 	val_loss: 0.005777
epoch[174] train_loss: 0.006388 	val_loss: 0.005845
epoch[175] train_loss: 0.006566 	val_loss: 0.006270
epoch[176] train_loss: 0.006871 	val_loss: 0.006123
epoch[177] train_loss: 0.006851 	val_loss: 0.006422
epoch[178] train_loss: 0.006627 	val_loss: 0.005919
epoch[179] train_loss: 0.006450 	val_loss: 0.005946
epoch[180] train_loss: 0.006399 	val_loss: 0.005837
epoch[181] train_loss: 0.006270 	val_loss: 0.005803
epoch[182] train_loss: 0.006277 	val_loss: 0.005773
epoch[183] train_loss: 0.006187 	val_loss: 0.005661
epoch[184] train_loss: 0.006184 	val_loss: 0.005875
epoch[185] train_loss: 0.006239 	val_loss: 0.005687
epoch[186] train_loss: 0.006144 	val_loss: 0.005794
epoch[187] train_loss: 0.006217 	val_loss: 0.005826
epoch[188] train_loss: 0.006175 	val_loss: 0.005744
epoch[189] train_loss: 0.006157 	val_loss: 0.005739
epoch[190] train_loss: 0.006134 	val_loss: 0.005705
epoch[191] train_loss: 0.006189 	val_loss: 0.005655
epoch[192] train_loss: 0.006125 	val_loss: 0.005851
epoch[193] train_loss: 0.006136 	val_loss: 0.005604
epoch[194] train_loss: 0.006043 	val_loss: 0.006330
epoch[195] train_loss: 0.006404 	val_loss: 0.005959
epoch[196] train_loss: 0.006493 	val_loss: 0.006173
epoch[197] train_loss: 0.006292 	val_loss: 0.006028
epoch[198] train_loss: 0.006646 	val_loss: 0.006127
epoch[199] train_loss: 0.006414 	val_loss: 0.005746
epoch[200] train_loss: 0.006292 	val_loss: 0.005982
epoch[201] train_loss: 0.006342 	val_loss: 0.005725
epoch[202] train_loss: 0.006231 	val_loss: 0.005747
epoch[203] train_loss: 0.006152 	val_loss: 0.005760
epoch[204] train_loss: 0.006184 	val_loss: 0.005854
epoch[205] train_loss: 0.006439 	val_loss: 0.005733
epoch[206] train_loss: 0.006465 	val_loss: 0.006026
epoch[207] train_loss: 0.006351 	val_loss: 0.005725
epoch[208] train_loss: 0.006198 	val_loss: 0.005744
epoch[209] train_loss: 0.006327 	val_loss: 0.005724
epoch[210] train_loss: 0.006316 	val_loss: 0.005702
epoch[211] train_loss: 0.006168 	val_loss: 0.005885
epoch[212] train_loss: 0.006086 	val_loss: 0.005753
epoch[213] train_loss: 0.006076 	val_loss: 0.005670
epoch[214] train_loss: 0.005955 	val_loss: 0.005597
epoch[215] train_loss: 0.006020 	val_loss: 0.005420
epoch[216] train_loss: 0.005932 	val_loss: 0.005528
epoch[217] train_loss: 0.005925 	val_loss: 0.005481
epoch[218] train_loss: 0.006031 	val_loss: 0.005501
epoch[219] train_loss: 0.005954 	val_loss: 0.005638
epoch[220] train_loss: 0.005977 	val_loss: 0.005737
epoch[221] train_loss: 0.006142 	val_loss: 0.005495
epoch[222] train_loss: 0.006049 	val_loss: 0.005717
epoch[223] train_loss: 0.005959 	val_loss: 0.005395
epoch[224] train_loss: 0.005921 	val_loss: 0.005542
epoch[225] train_loss: 0.005905 	val_loss: 0.005604
epoch[226] train_loss: 0.005953 	val_loss: 0.005597
epoch[227] train_loss: 0.005881 	val_loss: 0.005451
epoch[228] train_loss: 0.005861 	val_loss: 0.005444
epoch[229] train_loss: 0.005848 	val_loss: 0.005513
epoch[230] train_loss: 0.005835 	val_loss: 0.005360
epoch[231] train_loss: 0.005799 	val_loss: 0.005358
epoch[232] train_loss: 0.005776 	val_loss: 0.005371
epoch[233] train_loss: 0.005782 	val_loss: 0.005309
epoch[234] train_loss: 0.005783 	val_loss: 0.005299
epoch[235] train_loss: 0.005790 	val_loss: 0.005227
epoch[236] train_loss: 0.005813 	val_loss: 0.005727
epoch[237] train_loss: 0.006044 	val_loss: 0.005293
epoch[238] train_loss: 0.005972 	val_loss: 0.005466
epoch[239] train_loss: 0.006045 	val_loss: 0.005331
epoch[240] train_loss: 0.006091 	val_loss: 0.005300
epoch[241] train_loss: 0.005970 	val_loss: 0.005400
epoch[242] train_loss: 0.005909 	val_loss: 0.005248
epoch[243] train_loss: 0.005841 	val_loss: 0.005171
epoch[244] train_loss: 0.005757 	val_loss: 0.005258
epoch[245] train_loss: 0.005732 	val_loss: 0.005112
epoch[246] train_loss: 0.005748 	val_loss: 0.005190
epoch[247] train_loss: 0.005744 	val_loss: 0.005090
epoch[248] train_loss: 0.005677 	val_loss: 0.005119
epoch[249] train_loss: 0.005842 	val_loss: 0.005059
epoch[250] train_loss: 0.005748 	val_loss: 0.005149
epoch[251] train_loss: 0.005704 	val_loss: 0.005177
epoch[252] train_loss: 0.005688 	val_loss: 0.005102
epoch[253] train_loss: 0.005701 	val_loss: 0.004992
epoch[254] train_loss: 0.005661 	val_loss: 0.005077
epoch[255] train_loss: 0.005626 	val_loss: 0.005131
epoch[256] train_loss: 0.005635 	val_loss: 0.005162
epoch[257] train_loss: 0.005639 	val_loss: 0.005244
epoch[258] train_loss: 0.005712 	val_loss: 0.005165
epoch[259] train_loss: 0.005690 	val_loss: 0.005168
epoch[260] train_loss: 0.005650 	val_loss: 0.005220
epoch[261] train_loss: 0.005808 	val_loss: 0.005373
epoch[262] train_loss: 0.005849 	val_loss: 0.005496
epoch[263] train_loss: 0.006132 	val_loss: 0.005407
epoch[264] train_loss: 0.006138 	val_loss: 0.005670
epoch[265] train_loss: 0.006353 	val_loss: 0.005443
epoch[266] train_loss: 0.006312 	val_loss: 0.005495
epoch[267] train_loss: 0.006006 	val_loss: 0.005373
epoch[268] train_loss: 0.005876 	val_loss: 0.005447
epoch[269] train_loss: 0.005922 	val_loss: 0.005277
epoch[270] train_loss: 0.005755 	val_loss: 0.005490
epoch[271] train_loss: 0.006003 	val_loss: 0.005227
epoch[272] train_loss: 0.005856 	val_loss: 0.005304
epoch[273] train_loss: 0.005848 	val_loss: 0.005559
epoch[274] train_loss: 0.005958 	val_loss: 0.005245
epoch[275] train_loss: 0.005911 	val_loss: 0.005193
epoch[276] train_loss: 0.005854 	val_loss: 0.005569
epoch[277] train_loss: 0.005973 	val_loss: 0.005230
epoch[278] train_loss: 0.005858 	val_loss: 0.005286
epoch[279] train_loss: 0.005846 	val_loss: 0.005108
epoch[280] train_loss: 0.005731 	val_loss: 0.005047
epoch[281] train_loss: 0.005598 	val_loss: 0.004935
epoch[282] train_loss: 0.005670 	val_loss: 0.004961
epoch[283] train_loss: 0.005597 	val_loss: 0.004970
epoch[284] train_loss: 0.005574 	val_loss: 0.004845
epoch[285] train_loss: 0.005516 	val_loss: 0.004897
epoch[286] train_loss: 0.005517 	val_loss: 0.004912
epoch[287] train_loss: 0.005476 	val_loss: 0.004805
epoch[288] train_loss: 0.005475 	val_loss: 0.004811
epoch[289] train_loss: 0.005487 	val_loss: 0.004795
epoch[290] train_loss: 0.005505 	val_loss: 0.004778
epoch[291] train_loss: 0.005589 	val_loss: 0.004752
epoch[292] train_loss: 0.005600 	val_loss: 0.004977
epoch[293] train_loss: 0.005627 	val_loss: 0.004863
epoch[294] train_loss: 0.005556 	val_loss: 0.004723
epoch[295] train_loss: 0.005507 	val_loss: 0.004860
epoch[296] train_loss: 0.005447 	val_loss: 0.004684
Traceback (most recent call last):
  File "/home/smjo/xai_timeseries/vqvae/vqvae.py", line 209, in <module>
    vqtrain.train(vae)
  File "/home/smjo/xai_timeseries/vqvae/vqvae.py", line 72, in train
    loss.backward()
  File "/home/smjo/anaconda3/envs/xai_timeseries/lib/python3.10/site-packages/torch/_tensor.py", line 363, in backward
    torch.autograd.backward(self, gradient, retain_graph, create_graph, inputs=inputs)
  File "/home/smjo/anaconda3/envs/xai_timeseries/lib/python3.10/site-packages/torch/autograd/__init__.py", line 173, in backward
    Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
KeyboardInterrupt
epoch[297] train_loss: 0.005520 	val_loss: 0.004890
