dataset is peak
X shape:torch.Size([1420, 208]), y shape:torch.Size([1420])
[34m[1mwandb[39m[22m: [33mWARNING[39m Calling wandb.login() after wandb.init() has no effect.
epoch[0] train_loss: 4.593565 	val_loss: 4.101694
epoch[130] train_loss: 0.010856 	val_loss: 0.009525
epoch[131] train_loss: 0.010247 	val_loss: 0.009128
epoch[132] train_loss: 0.009331 	val_loss: 0.010104
epoch[133] train_loss: 0.009456 	val_loss: 0.009744
epoch[134] train_loss: 0.009952 	val_loss: 0.010983
epoch[135] train_loss: 0.010469 	val_loss: 0.009696
epoch[136] train_loss: 0.009571 	val_loss: 0.010253
epoch[137] train_loss: 0.009363 	val_loss: 0.008979
epoch[138] train_loss: 0.010228 	val_loss: 0.009743
epoch[139] train_loss: 0.009635 	val_loss: 0.009457
epoch[140] train_loss: 0.009302 	val_loss: 0.008876
epoch[141] train_loss: 0.009650 	val_loss: 0.010230
epoch[142] train_loss: 0.009419 	val_loss: 0.009574
epoch[143] train_loss: 0.010543 	val_loss: 0.009508
epoch[144] train_loss: 0.009825 	val_loss: 0.009371
epoch[145] train_loss: 0.011056 	val_loss: 0.012636
epoch[146] train_loss: 0.010589 	val_loss: 0.009877
epoch[147] train_loss: 0.009134 	val_loss: 0.009216
epoch[148] train_loss: 0.011114 	val_loss: 0.012453
epoch[149] train_loss: 0.012556 	val_loss: 0.010400
epoch[150] train_loss: 0.010148 	val_loss: 0.010711
epoch[151] train_loss: 0.009454 	val_loss: 0.009673
epoch[152] train_loss: 0.009505 	val_loss: 0.011566
epoch[153] train_loss: 0.010980 	val_loss: 0.010555
epoch[154] train_loss: 0.011072 	val_loss: 0.014007
epoch[155] train_loss: 0.010208 	val_loss: 0.009631
epoch[156] train_loss: 0.010251 	val_loss: 0.009906
epoch[157] train_loss: 0.009294 	val_loss: 0.008967
epoch[158] train_loss: 0.009750 	val_loss: 0.009503
epoch[159] train_loss: 0.010419 	val_loss: 0.009665
epoch[160] train_loss: 0.009399 	val_loss: 0.009275
epoch[161] train_loss: 0.009568 	val_loss: 0.008793
epoch[162] train_loss: 0.010553 	val_loss: 0.013507
epoch[163] train_loss: 0.015469 	val_loss: 0.015325
epoch[164] train_loss: 0.011612 	val_loss: 0.010387
epoch[165] train_loss: 0.009979 	val_loss: 0.008822
epoch[166] train_loss: 0.009799 	val_loss: 0.009777
epoch[167] train_loss: 0.009448 	val_loss: 0.011073
epoch[168] train_loss: 0.009392 	val_loss: 0.008909
epoch[169] train_loss: 0.008876 	val_loss: 0.008270
epoch[170] train_loss: 0.008735 	val_loss: 0.008526
epoch[171] train_loss: 0.009024 	val_loss: 0.008713
epoch[172] train_loss: 0.009617 	val_loss: 0.008852
epoch[173] train_loss: 0.009675 	val_loss: 0.010210
epoch[174] train_loss: 0.009203 	val_loss: 0.008913
epoch[175] train_loss: 0.009402 	val_loss: 0.009314
epoch[176] train_loss: 0.008775 	val_loss: 0.009655
epoch[177] train_loss: 0.009393 	val_loss: 0.010575
epoch[178] train_loss: 0.011446 	val_loss: 0.012682
epoch[179] train_loss: 0.010407 	val_loss: 0.010110
epoch[180] train_loss: 0.009072 	val_loss: 0.008523
epoch[181] train_loss: 0.008403 	val_loss: 0.010319
epoch[182] train_loss: 0.009118 	val_loss: 0.008653
epoch[183] train_loss: 0.009105 	val_loss: 0.008609
epoch[184] train_loss: 0.009521 	val_loss: 0.008855
epoch[185] train_loss: 0.009072 	val_loss: 0.008325
epoch[186] train_loss: 0.008949 	val_loss: 0.010370
epoch[187] train_loss: 0.009916 	val_loss: 0.010575
epoch[188] train_loss: 0.009129 	val_loss: 0.010386
epoch[189] train_loss: 0.013921 	val_loss: 0.011500
epoch[190] train_loss: 0.014549 	val_loss: 0.009477
epoch[191] train_loss: 0.011185 	val_loss: 0.009741
epoch[192] train_loss: 0.009042 	val_loss: 0.008405
epoch[193] train_loss: 0.008357 	val_loss: 0.009016
epoch[194] train_loss: 0.008665 	val_loss: 0.010130
epoch[195] train_loss: 0.008621 	val_loss: 0.009152
epoch[196] train_loss: 0.008729 	val_loss: 0.013641
epoch[197] train_loss: 0.010319 	val_loss: 0.010552
epoch[198] train_loss: 0.009634 	val_loss: 0.009481
epoch[199] train_loss: 0.008882 	val_loss: 0.009991
epoch[200] train_loss: 0.008666 	val_loss: 0.008823
epoch[201] train_loss: 0.008674 	val_loss: 0.008883
epoch[202] train_loss: 0.008713 	val_loss: 0.008284
epoch[203] train_loss: 0.008433 	val_loss: 0.009222
epoch[204] train_loss: 0.009106 	val_loss: 0.011803
epoch[205] train_loss: 0.008558 	val_loss: 0.008900
epoch[206] train_loss: 0.008439 	val_loss: 0.009091
epoch[207] train_loss: 0.008820 	val_loss: 0.009196
epoch[208] train_loss: 0.009932 	val_loss: 0.008253
epoch[209] train_loss: 0.008875 	val_loss: 0.009288
epoch[210] train_loss: 0.008495 	val_loss: 0.008853
epoch[211] train_loss: 0.008830 	val_loss: 0.008254
epoch[212] train_loss: 0.008545 	val_loss: 0.008526
epoch[213] train_loss: 0.008159 	val_loss: 0.008986
epoch[214] train_loss: 0.008094 	val_loss: 0.008852
epoch[215] train_loss: 0.008350 	val_loss: 0.009143
epoch[216] train_loss: 0.008781 	val_loss: 0.008317
epoch[217] train_loss: 0.008420 	val_loss: 0.008756
epoch[218] train_loss: 0.008570 	val_loss: 0.009893
epoch[219] train_loss: 0.010237 	val_loss: 0.010365
epoch[220] train_loss: 0.010564 	val_loss: 0.010943
epoch[221] train_loss: 0.009082 	val_loss: 0.009181
epoch[222] train_loss: 0.008183 	val_loss: 0.009134
epoch[223] train_loss: 0.008464 	val_loss: 0.009464
epoch[224] train_loss: 0.009493 	val_loss: 0.011095
epoch[225] train_loss: 0.009788 	val_loss: 0.010415
epoch[226] train_loss: 0.009449 	val_loss: 0.009407
epoch[227] train_loss: 0.009763 	val_loss: 0.012093
epoch[228] train_loss: 0.010057 	val_loss: 0.013262
epoch[229] train_loss: 0.008912 	val_loss: 0.010678
epoch[230] train_loss: 0.008050 	val_loss: 0.008052
epoch[231] train_loss: 0.008221 	val_loss: 0.009219
epoch[232] train_loss: 0.008966 	val_loss: 0.009277
epoch[233] train_loss: 0.011314 	val_loss: 0.011379
epoch[234] train_loss: 0.011148 	val_loss: 0.010727
epoch[235] train_loss: 0.008871 	val_loss: 0.008199
epoch[236] train_loss: 0.007844 	val_loss: 0.008293
epoch[237] train_loss: 0.008244 	val_loss: 0.008180
epoch[238] train_loss: 0.009020 	val_loss: 0.010567
epoch[239] train_loss: 0.009829 	val_loss: 0.010118
epoch[240] train_loss: 0.008049 	val_loss: 0.008682
epoch[241] train_loss: 0.007816 	val_loss: 0.008305
epoch[242] train_loss: 0.008396 	val_loss: 0.007501
epoch[243] train_loss: 0.007703 	val_loss: 0.008844
epoch[244] train_loss: 0.015898 	val_loss: 0.024066
epoch[245] train_loss: 0.014182 	val_loss: 0.008775
epoch[246] train_loss: 0.011259 	val_loss: 0.011801
epoch[247] train_loss: 0.009691 	val_loss: 0.008959
epoch[248] train_loss: 0.008252 	val_loss: 0.007983
epoch[249] train_loss: 0.007812 	val_loss: 0.008273
epoch[250] train_loss: 0.007466 	val_loss: 0.007472
epoch[251] train_loss: 0.007390 	val_loss: 0.007924
epoch[252] train_loss: 0.007990 	val_loss: 0.008855
epoch[253] train_loss: 0.008005 	val_loss: 0.007584
epoch[254] train_loss: 0.007766 	val_loss: 0.008211
epoch[255] train_loss: 0.007564 	val_loss: 0.008034
epoch[256] train_loss: 0.008430 	val_loss: 0.007979
epoch[257] train_loss: 0.009169 	val_loss: 0.008240
epoch[258] train_loss: 0.007628 	val_loss: 0.007946
epoch[259] train_loss: 0.007562 	val_loss: 0.008341
epoch[260] train_loss: 0.007635 	val_loss: 0.008302
epoch[261] train_loss: 0.007572 	val_loss: 0.007785
epoch[262] train_loss: 0.008817 	val_loss: 0.012346
epoch[263] train_loss: 0.009249 	val_loss: 0.008040
epoch[264] train_loss: 0.010924 	val_loss: 0.010007
epoch[265] train_loss: 0.008731 	val_loss: 0.008466
epoch[266] train_loss: 0.007661 	val_loss: 0.008548
epoch[267] train_loss: 0.007659 	val_loss: 0.008054
epoch[268] train_loss: 0.007360 	val_loss: 0.007427
epoch[269] train_loss: 0.007615 	val_loss: 0.008060
epoch[270] train_loss: 0.007679 	val_loss: 0.008429
epoch[271] train_loss: 0.008121 	val_loss: 0.009419
epoch[272] train_loss: 0.008340 	val_loss: 0.008420
epoch[273] train_loss: 0.008547 	val_loss: 0.007447
epoch[274] train_loss: 0.007737 	val_loss: 0.008103
epoch[275] train_loss: 0.007631 	val_loss: 0.008312
epoch[276] train_loss: 0.007929 	val_loss: 0.008492
epoch[277] train_loss: 0.007680 	val_loss: 0.007654
epoch[278] train_loss: 0.007181 	val_loss: 0.008018
epoch[279] train_loss: 0.008102 	val_loss: 0.007810
epoch[280] train_loss: 0.008544 	val_loss: 0.009771
epoch[281] train_loss: 0.011730 	val_loss: 0.009865
epoch[282] train_loss: 0.009841 	val_loss: 0.007915
epoch[283] train_loss: 0.008285 	val_loss: 0.008509
epoch[284] train_loss: 0.007571 	val_loss: 0.007656
epoch[285] train_loss: 0.007626 	val_loss: 0.007907
epoch[286] train_loss: 0.007648 	val_loss: 0.008292
epoch[287] train_loss: 0.007575 	val_loss: 0.007252
epoch[288] train_loss: 0.007961 	val_loss: 0.008728
epoch[289] train_loss: 0.008234 	val_loss: 0.010100
epoch[290] train_loss: 0.008060 	val_loss: 0.010400
epoch[291] train_loss: 0.008142 	val_loss: 0.008856
epoch[292] train_loss: 0.009181 	val_loss: 0.012341
epoch[293] train_loss: 0.010743 	val_loss: 0.009652
epoch[294] train_loss: 0.008458 	val_loss: 0.008299
epoch[295] train_loss: 0.007471 	val_loss: 0.007860
epoch[296] train_loss: 0.007415 	val_loss: 0.007560
epoch[297] train_loss: 0.007284 	val_loss: 0.008158
epoch[298] train_loss: 0.007047 	val_loss: 0.008408
epoch[299] train_loss: 0.007980 	val_loss: 0.008231
epoch[300] train_loss: 0.007227 	val_loss: 0.007575
try to save in testdir
287 save ... ./saved_models/peak/4/
train: 0.0076	
val: 0.0073	
save done!
